"","Year","Area","Area.Abbreviation","latitude","longitude","AlcoholicBeverages","Beans","Cereals","Coffee","Fruits","InfantFood","Meat","Nuts","Seafood","Spices","Sweeteners","Tea","Vegetables"
"4577",1987,"Estonia","EST",58.6,25.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4578",1987,"Ethiopia","ETH",9.15,40.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4579",1987,"Fiji","FJI",-16.58,179.41,NA,NA,7,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
"4580",1987,"Finland","FIN",61.92,25.75,NA,NA,1897,NA,NA,NA,NA,NA,408,NA,1,NA,0
"4581",1987,"France","FRA",46.23,2.21,NA,NA,17271,NA,NA,NA,NA,NA,335,NA,23,NA,67
"4582",1987,"French Polynesia","PYF",-17.68,-149.41,NA,NA,9,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4583",1987,"Gabon","GAB",-0.8,11.61,NA,NA,18,NA,22,NA,NA,NA,0,NA,NA,NA,NA
"4584",1987,"Gambia","GMB",13.44,-15.31,NA,NA,10,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4585",1987,"Georgia","GEO",42.32,43.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4586",1987,"Germany","DEU",51.17,10.45,NA,2,23899,NA,NA,NA,NA,NA,971,NA,4,NA,103
"4587",1987,"Ghana","GHA",7.95,-1.02,NA,NA,273,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4588",1987,"Greece","GRC",39.07,21.82,NA,1,2632,NA,19,NA,0,NA,118,NA,NA,NA,149
"4589",1987,"Grenada","GRD",12.26,-61.6,NA,NA,2,NA,1,NA,NA,NA,0,NA,NA,NA,NA
"4590",1987,"Guatemala","GTM",15.78,-90.23,NA,NA,227,NA,25,NA,NA,NA,16,NA,1,NA,NA
"4591",1987,"Guinea","GIN",9.95,-9.7,NA,NA,39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4592",1987,"Guinea-Bissau","GNB",11.8,-15.18,NA,NA,26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4593",1987,"Guyana","GUY",4.86,-58.93,NA,NA,38,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"4594",1987,"Haiti","HTI",18.97,-72.29,NA,NA,16,NA,64,NA,1,NA,0,NA,NA,NA,NA
"4595",1987,"Honduras","HND",15.2,-86.24,NA,NA,113,NA,58,NA,0,NA,2,NA,NA,NA,NA
"4596",1987,"Hungary","HUN",47.16,19.5,NA,0,9705,NA,4,NA,NA,NA,375,NA,10,NA,129
"4597",1987,"Iceland","ISL",64.96,-19.02,NA,NA,29,NA,NA,NA,NA,NA,25,NA,NA,0,NA
"4598",1987,"India","IND",20.59,78.96,NA,171,1237,NA,NA,NA,NA,NA,207,NA,361,NA,NA
"4599",1987,"Indonesia","IDN",-0.79,113.92,NA,NA,1039,NA,NA,NA,NA,NA,177,NA,NA,NA,NA
"4600",1987,"Iran (Islamic Republic of)","IRN",32.43,53.69,NA,NA,4400,NA,NA,NA,NA,NA,479,NA,NA,NA,NA
"4601",1987,"Iraq","IRQ",33.22,43.68,NA,NA,1679,NA,80,NA,NA,NA,0,NA,NA,NA,NA
"4602",1987,"Ireland","IRL",53.41,-8.24,NA,0,1284,NA,NA,NA,NA,NA,59,NA,0,NA,44
"4603",1987,"Israel","ISR",31.05,34.85,NA,NA,1321,NA,0,NA,NA,NA,57,NA,0,NA,0
"4604",1987,"Italy","ITA",41.87,12.57,NA,NA,11231,NA,NA,NA,2,NA,426,NA,0,NA,574
"4605",1987,"Jamaica","JAM",18.11,-77.3,NA,NA,120,NA,2,NA,NA,NA,0,NA,NA,NA,NA
"4606",1987,"Japan","JPN",36.2,138.25,NA,14,19324,NA,NA,NA,NA,NA,4748,NA,NA,NA,0
"4607",1987,"Jordan","JOR",30.59,36.24,NA,NA,326,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"4608",1987,"Kazakhstan","KAZ",48.02,66.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4609",1987,"Kenya","KEN",-0.02,37.91,NA,NA,104,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4610",1987,"Kiribati","KIR",-3.37,-168.73,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4611",1987,"Kuwait","KWT",29.31,47.48,NA,NA,257,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"4612",1987,"Kyrgyzstan","KGZ",41.2,74.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4613",1987,"Lao People's Democratic Republic","LAO",19.86,102.5,NA,NA,66,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4614",1987,"Latvia","LVA",56.88,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4615",1987,"Lebanon","LBN",33.85,35.86,NA,NA,208,NA,70,NA,NA,NA,0,NA,NA,NA,0
"4616",1987,"Lesotho","LSO",-29.61,28.23,NA,NA,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4617",1987,"Liberia","LBR",6.43,-9.43,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4618",1987,"Lithuania","LTU",55.17,23.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4619",1987,"Luxembourg","LUX",49.82,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4620",1987,"Madagascar","MDG",-18.77,46.87,NA,NA,154,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4621",1987,"Malawi","MWI",-13.25,34.3,NA,0,61,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4622",1987,"Malaysia","MYS",4.21,101.98,NA,NA,1250,NA,NA,NA,NA,NA,337,NA,NA,NA,NA
"4623",1987,"Maldives","MDV",3.2,73.22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4624",1987,"Mali","MLI",17.57,-4,NA,NA,189,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4625",1987,"Malta","MLT",35.94,14.38,NA,NA,89,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4626",1987,"Mauritania","MRT",21.01,-10.94,NA,NA,30,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4627",1987,"Mauritius","MUS",-20.35,57.55,NA,NA,24,NA,0,NA,NA,NA,2,NA,NA,NA,NA
"4628",1987,"Mexico","MEX",23.63,-102.55,NA,NA,11806,NA,NA,NA,NA,NA,454,NA,NA,NA,0
"4629",1987,"Mongolia","MNG",46.86,103.85,NA,NA,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"4630",1987,"Montenegro","MNE",42.71,19.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4631",1987,"Morocco","MAR",31.79,-7.09,NA,NA,705,NA,8,NA,NA,NA,107,NA,NA,NA,5
"4632",1987,"Mozambique","MOZ",-18.67,35.53,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4633",1987,"Myanmar","MMR",21.91,95.96,NA,0,2941,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4634",1987,"Namibia","NAM",-22.96,18.49,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4635",1987,"Nepal","NPL",28.39,84.12,NA,NA,331,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4636",1987,"Netherlands","NLD",52.13,5.29,NA,114,2098,NA,NA,NA,NA,NA,417,NA,0,NA,6
"4637",1987,"New Caledonia","NCL",-20.9,165.62,NA,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"4638",1987,"New Zealand","NZL",-40.9,174.89,NA,NA,513,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4639",1987,"Nicaragua","NIC",12.87,-85.21,NA,NA,101,NA,3,NA,NA,NA,0,NA,NA,NA,NA
"4640",1987,"Niger","NER",17.61,8.08,NA,NA,203,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4641",1987,"Nigeria","NGA",9.08,8.68,NA,NA,2856,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
"4642",1987,"Norway","NOR",60.47,8.47,NA,NA,1230,NA,NA,NA,NA,NA,524,NA,0,NA,0
"4643",1987,"Oman","OMN",21.51,55.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4644",1987,"Pakistan","PAK",30.38,69.35,NA,NA,593,NA,NA,NA,NA,NA,168,NA,NA,NA,0
"4645",1987,"Panama","PAN",8.54,-80.78,NA,NA,81,NA,107,NA,NA,NA,42,NA,NA,NA,NA
"4646",1987,"Paraguay","PRY",-23.44,-58.44,NA,NA,101,NA,11,NA,NA,NA,0,NA,NA,NA,NA
"4647",1987,"Peru","PER",-9.19,-75.02,NA,NA,1157,NA,NA,NA,NA,NA,947,NA,NA,NA,0
"4648",1987,"Philippines","PHL",12.88,121.77,NA,NA,2684,NA,378,NA,NA,NA,187,NA,NA,NA,0
"4649",1987,"Poland","POL",51.92,19.15,NA,NA,18443,NA,NA,NA,NA,NA,328,NA,44,NA,55
"4650",1987,"Portugal","PRT",39.4,-8.22,NA,18,1427,NA,1,NA,NA,NA,50,NA,NA,NA,18
"4651",1987,"Republic of Korea","QAT",35.91,127.77,NA,NA,5300,NA,NA,NA,NA,NA,396,NA,NA,NA,NA
"4652",1987,"Republic of Moldova","MDA",47.41,28.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4653",1987,"Romania","ROU",45.94,24.97,NA,26,12261,NA,75,NA,NA,NA,165,NA,33,NA,700
"4654",1987,"Russian Federation","RUS",61.52,105.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4655",1987,"Rwanda","RWA",-1.94,29.87,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4656",1987,"Saint Kitts and Nevis","KNA",17.36,-62.78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4657",1987,"Saint Lucia","LCA",13.91,-60.98,NA,NA,1,NA,22,NA,NA,NA,0,NA,NA,NA,NA
"4658",1987,"Saint Vincent and the Grenadines","VCT",12.98,-61.29,NA,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"4659",1987,"Samoa","WSM",-13.76,-172.1,NA,NA,1,NA,3,NA,NA,NA,0,NA,NA,NA,NA
"4660",1987,"Sao Tome and Principe","STP",0.19,6.61,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4661",1987,"Saudi Arabia","SAU",23.89,45.08,NA,NA,4441,NA,NA,NA,NA,NA,4,NA,NA,NA,0
"4662",1987,"Senegal","SEN",14.5,-14.45,NA,NA,21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4663",1987,"Serbia","SRB",44.02,21.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4664",1987,"Sierra Leone","SLE",8.46,-11.78,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4665",1987,"Slovakia","SVK",48.67,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4666",1987,"Slovenia","SVN",46.15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4667",1987,"Solomon Islands","SLB",-9.65,160.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4668",1987,"South Africa","ZAF",-30.56,22.94,NA,NA,3506,NA,NA,NA,1,NA,1062,NA,NA,NA,64
"4669",1987,"Spain","ESP",40.46,-3.75,NA,1,13973,NA,65,NA,0,NA,511,NA,35,NA,332
"4670",1987,"Sri Lanka","LKA",7.87,80.77,NA,NA,36,NA,NA,NA,NA,NA,7,NA,2,NA,NA
"4671",1987,"Sudan","SDN",12.86,30.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4672",1987,"Suriname","SUR",3.92,-56.03,NA,NA,19,NA,7,NA,NA,NA,0,NA,NA,NA,NA
"4673",1987,"Swaziland","SWZ",-26.52,31.47,NA,NA,23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4674",1987,"Sweden","SWE",60.13,18.64,NA,5,3472,NA,NA,NA,NA,NA,444,NA,NA,NA,0
"4675",1987,"Switzerland","CHE",46.82,8.23,NA,1,1214,NA,NA,NA,NA,NA,303,NA,0,NA,1
"4676",1987,"Tajikistan","TJK",38.86,71.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4677",1987,"Thailand","THA",15.87,100.99,NA,NA,1499,NA,NA,NA,NA,NA,779,NA,NA,NA,0
"4678",1987,"The former Yugoslav Republic of Macedonia","THA",41.61,21.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4679",1987,"Timor-Leste","TLS",-8.87,125.73,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4680",1987,"Togo","TGO",8.62,0.82,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4681",1987,"Trinidad and Tobago","TTO",10.69,-61.22,NA,NA,86,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
"4682",1987,"Tunisia","TUN",33.89,9.54,NA,NA,643,NA,8,NA,NA,NA,1,NA,NA,NA,39
"4683",1987,"Turkey","TUR",38.96,35.24,NA,NA,6467,NA,NA,NA,NA,NA,206,NA,NA,NA,2605
"4684",1987,"Turkmenistan","TKM",38.97,59.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4685",1987,"Uganda","UGA",1.37,32.29,NA,NA,119,NA,1760,NA,NA,NA,0,NA,NA,NA,NA
"4686",1987,"Ukraine","UKR",48.38,31.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4687",1987,"United Arab Emirates","ARE",23.42,53.85,NA,NA,147,NA,65,NA,NA,NA,0,NA,NA,NA,0
"4688",1987,"United Kingdom","GBR",55.38,-3.44,NA,31,11041,NA,NA,NA,NA,NA,1264,NA,9,NA,122
"4689",1987,"United Republic of Tanzania","TZA",-6.37,34.89,NA,NA,162,NA,13,NA,NA,NA,0,NA,NA,NA,NA
"4690",1987,"United States of America","USA",37.09,-95.71,NA,0,154817,NA,NA,NA,28,NA,1650,NA,NA,NA,131
"4691",1987,"Uruguay","URY",-32.52,-55.77,NA,NA,195,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"4692",1987,"Uzbekistan","UZB",41.38,64.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4693",1987,"Vanuatu","VUT",-15.38,166.96,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4694",1987,"Venezuela (Bolivarian Republic of)","VEN",6.42,-66.59,NA,NA,1550,NA,21,NA,NA,NA,23,NA,NA,NA,NA
"4695",1987,"Viet Nam","VNM",14.06,108.28,NA,NA,230,NA,NA,NA,NA,NA,32,NA,NA,NA,NA
"4696",1987,"Yemen","YEM",15.55,48.52,NA,NA,37,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
"4697",1987,"Zambia","ZMB",-13.13,27.85,NA,NA,32,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"4698",1987,"Zimbabwe","ZWE",-19.02,29.15,NA,NA,183,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
"4699",1988,"Afghanistan","AFG",33.94,67.71,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4700",1988,"Albania","ALB",41.15,20.17,NA,0,189,NA,NA,NA,NA,NA,1,NA,NA,NA,6
"4701",1988,"Algeria","DZA",28.03,1.66,NA,NA,1348,NA,NA,NA,NA,NA,207,NA,NA,NA,3
"4702",1988,"Angola","AGO",-11.2,17.87,NA,NA,10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
"4703",1988,"Antigua and Barbuda","ATG",17.06,-61.8,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4704",1988,"Argentina","ARG",-38.42,-63.62,NA,NA,5488,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"4705",1988,"Armenia","ARM",40.07,45.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4706",1988,"Australia","AUS",-25.27,133.78,NA,NA,4448,NA,NA,NA,NA,NA,82,NA,7,NA,NA
"4707",1988,"Austria","AUT",47.52,14.55,NA,NA,3089,NA,NA,NA,4,NA,151,NA,5,NA,0
"4708",1988,"Azerbaijan","AZE",40.14,47.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4709",1988,"Bahamas","AZE",25.03,-77.4,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4710",1988,"Bangladesh","BGD",23.68,90.36,NA,NA,314,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4711",1988,"Barbados","BRB",13.19,-59.54,NA,NA,37,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4712",1988,"Belarus","BLR",53.71,27.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4713",1988,"Belgium","BEL",50.5,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4714",1988,"Belize","BLZ",17.19,-88.5,NA,NA,17,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"4715",1988,"Benin","BEN",9.31,2.32,NA,NA,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4716",1988,"Bermuda","BMU",32.32,-64.76,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4717",1988,"Bolivia (Plurinational State of)","BOL",-16.29,-63.59,NA,NA,276,NA,33,NA,NA,NA,0,NA,NA,NA,NA
"4718",1988,"Bosnia and Herzegovina","BIH",43.92,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4719",1988,"Botswana","BWA",-22.33,24.68,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4720",1988,"Brazil","BRA",-14.24,-51.93,NA,NA,19416,NA,NA,NA,NA,NA,21,NA,NA,NA,0
"4721",1988,"Brunei Darussalam","BRN",4.54,114.73,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
"4722",1988,"Bulgaria","BGR",42.73,25.49,NA,8,5649,NA,NA,NA,NA,NA,79,NA,0,NA,77
"4723",1988,"Burkina Faso","BFA",12.24,-1.56,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4724",1988,"Cabo Verde","CPV",16,-24.01,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4725",1988,"Cambodia","KHM",12.57,104.99,NA,NA,34,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4726",1988,"Cameroon","CMR",7.37,12.35,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4727",1988,"Canada","CAN",56.13,-106.35,NA,NA,17793,NA,NA,NA,5,NA,92,NA,NA,NA,NA
"4728",1988,"Central African Republic","CAF",6.61,20.94,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4729",1988,"Chad","TCD",15.45,18.73,NA,NA,15,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4730",1988,"Chile","CHL",-35.68,-71.54,NA,NA,1039,NA,NA,NA,4,NA,706,NA,NA,NA,NA
"4731",1988,"China, Hong Kong SAR","CHN",22.4,114.11,NA,NA,14,NA,NA,NA,NA,NA,47,NA,NA,NA,0
"4732",1988,"China, Macao SAR","CHN",22.2,113.54,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"4733",1988,"China, mainland","CHN",35.86,104.2,NA,0,62521,NA,NA,NA,1,NA,2562,NA,NA,NA,1564
"4734",1988,"China, Taiwan Province of","CHN",23.7,120.96,NA,NA,5145,NA,NA,NA,NA,NA,1725,NA,NA,NA,NA
"4735",1988,"Colombia","COL",4.57,-74.3,NA,NA,932,NA,236,NA,NA,NA,192,NA,89,NA,28
"4736",1988,"Congo","COD",-0.23,15.83,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4737",1988,"Costa Rica","CRI",9.75,-83.75,NA,NA,181,NA,74,NA,NA,NA,0,NA,NA,NA,0
"4738",1988,"Côte d'Ivoire","CIV",7.54,-5.55,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4739",1988,"Croatia","HRV",45.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4740",1988,"Cuba","CUB",21.52,-77.78,NA,NA,1297,NA,17,NA,NA,NA,174,NA,0,NA,4
"4741",1988,"Cyprus","CYP",35.13,33.43,NA,NA,479,NA,NA,NA,NA,NA,25,NA,NA,NA,1
"4742",1988,"Czechia","CZE",49.82,15.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4743",1988,"Democratic People's Republic of Korea","KOR",40.34,127.51,NA,NA,2253,NA,NA,NA,NA,NA,0,NA,NA,NA,40
"4744",1988,"Denmark","DNK",56.26,9.5,NA,NA,4896,NA,NA,NA,NA,NA,558,NA,1,NA,0
"4745",1988,"Djibouti","DJI",11.83,42.59,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
"4746",1988,"Dominica","DMA",15.41,-61.37,NA,NA,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA
"4747",1988,"Dominican Republic","DOM",18.74,-70.16,NA,NA,405,NA,25,NA,NA,NA,8,NA,NA,NA,NA
"4748",1988,"Ecuador","ECU",-1.83,-78.18,NA,NA,260,NA,148,NA,NA,NA,154,NA,NA,NA,6
"4749",1988,"Egypt","EGY",26.82,30.8,NA,NA,3426,NA,NA,NA,NA,NA,93,NA,NA,NA,0
"4750",1988,"El Salvador","SLV",13.79,-88.9,NA,NA,184,NA,5,NA,NA,NA,3,NA,NA,NA,0
"4751",1988,"Estonia","EST",58.6,25.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4752",1988,"Ethiopia","ETH",9.15,40.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4753",1988,"Fiji","FJI",-16.58,179.41,NA,NA,3,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
"4754",1988,"Finland","FIN",61.92,25.75,NA,NA,1996,NA,NA,NA,NA,NA,425,NA,1,NA,0
"4755",1988,"France","FRA",46.23,2.21,NA,NA,17262,NA,NA,NA,NA,NA,343,NA,30,NA,72
"4756",1988,"French Polynesia","PYF",-17.68,-149.41,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4757",1988,"Gabon","GAB",-0.8,11.61,NA,NA,21,NA,23,NA,NA,NA,0,NA,NA,NA,NA
"4758",1988,"Gambia","GMB",13.44,-15.31,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4759",1988,"Georgia","GEO",42.32,43.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4760",1988,"Germany","DEU",51.17,10.45,NA,7,22826,NA,NA,NA,NA,NA,743,NA,4,NA,63
"4761",1988,"Ghana","GHA",7.95,-1.02,NA,NA,346,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4762",1988,"Greece","GRC",39.07,21.82,NA,1,2758,NA,20,NA,0,NA,110,NA,NA,NA,125
"4763",1988,"Grenada","GRD",12.26,-61.6,NA,NA,2,NA,1,NA,NA,NA,0,NA,NA,NA,NA
"4764",1988,"Guatemala","GTM",15.78,-90.23,NA,NA,190,NA,30,NA,NA,NA,8,NA,1,NA,NA
"4765",1988,"Guinea","GIN",9.95,-9.7,NA,NA,71,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4766",1988,"Guinea-Bissau","GNB",11.8,-15.18,NA,NA,19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4767",1988,"Guyana","GUY",4.86,-58.93,NA,NA,40,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"4768",1988,"Haiti","HTI",18.97,-72.29,NA,NA,16,NA,64,NA,1,NA,0,NA,NA,NA,NA
"4769",1988,"Honduras","HND",15.2,-86.24,NA,NA,80,NA,68,NA,0,NA,6,NA,NA,NA,NA
"4770",1988,"Hungary","HUN",47.16,19.5,NA,1,9233,NA,3,NA,NA,NA,465,NA,8,NA,100
"4771",1988,"Iceland","ISL",64.96,-19.02,NA,NA,28,NA,NA,NA,NA,NA,52,NA,NA,0,NA
"4772",1988,"India","IND",20.59,78.96,NA,209,1452,NA,NA,NA,NA,NA,174,NA,369,NA,NA
"4773",1988,"Indonesia","IDN",-0.79,113.92,NA,NA,1144,NA,NA,NA,NA,NA,81,NA,NA,NA,NA
"4774",1988,"Iran (Islamic Republic of)","IRN",32.43,53.69,NA,NA,4128,NA,NA,NA,NA,NA,265,NA,NA,NA,NA
"4775",1988,"Iraq","IRQ",33.22,43.68,NA,NA,1606,NA,100,NA,NA,NA,0,NA,NA,NA,NA
"4776",1988,"Ireland","IRL",53.41,-8.24,NA,6,1227,NA,NA,NA,NA,NA,44,NA,1,NA,43
"4777",1988,"Israel","ISR",31.05,34.85,NA,NA,1532,NA,0,NA,NA,NA,126,NA,27,NA,38
"4778",1988,"Italy","ITA",41.87,12.57,NA,NA,10475,NA,NA,NA,1,NA,323,NA,0,NA,456
"4779",1988,"Jamaica","JAM",18.11,-77.3,NA,NA,112,NA,2,NA,NA,NA,4,NA,NA,NA,NA
"4780",1988,"Japan","JPN",36.2,138.25,NA,13,18582,NA,NA,NA,NA,NA,5358,NA,NA,NA,0
"4781",1988,"Jordan","JOR",30.59,36.24,NA,NA,391,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4782",1988,"Kazakhstan","KAZ",48.02,66.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4783",1988,"Kenya","KEN",-0.02,37.91,NA,NA,119,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"4784",1988,"Kiribati","KIR",-3.37,-168.73,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4785",1988,"Kuwait","KWT",29.31,47.48,NA,NA,269,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"4786",1988,"Kyrgyzstan","KGZ",41.2,74.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4787",1988,"Lao People's Democratic Republic","LAO",19.86,102.5,NA,NA,57,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4788",1988,"Latvia","LVA",56.88,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4789",1988,"Lebanon","LBN",33.85,35.86,NA,NA,200,NA,90,NA,NA,NA,0,NA,NA,NA,0
"4790",1988,"Lesotho","LSO",-29.61,28.23,NA,NA,12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4791",1988,"Liberia","LBR",6.43,-9.43,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4792",1988,"Lithuania","LTU",55.17,23.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4793",1988,"Luxembourg","LUX",49.82,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4794",1988,"Madagascar","MDG",-18.77,46.87,NA,NA,154,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
