"","Year","Area","Area.Abbreviation","latitude","longitude","AlcoholicBeverages","Beans","Cereals","Coffee","Fruits","InfantFood","Meat","Nuts","Seafood","Spices","Sweeteners","Tea","Vegetables"
"7346",2003,"Congo","COD",-0.23,15.83,73,5,217,2,197,1,72,0,66,0,46,0,133
"7347",2003,"Costa Rica","CRI",9.75,-83.75,84,41,434,9,503,2,172,4,30,2,234,1,184
"7348",2003,"Côte d'Ivoire","CIV",7.54,-5.55,738,22,1669,35,1394,0,232,73,259,27,180,2,573
"7349",2003,"Croatia","HRV",45.1,15.2,566,9,511,22,403,NA,187,13,65,1,300,0,450
"7350",2003,"Cuba","CUB",21.52,-77.78,309,254,1637,12,2065,0,343,0,95,1,609,0,1937
"7351",2003,"Cyprus","CYP",35.13,33.43,56,2,79,4,83,1,82,2,17,0,40,0,128
"7352",2003,"Czechia","CZE",49.82,15.47,1802,1,1222,34,680,1,822,20,97,8,560,3,725
"7353",2003,"Democratic People's Republic of Korea","KOR",40.34,127.51,201,275,3615,2,1284,NA,335,14,160,0,73,NA,3529
"7354",2003,"Denmark","DNK",56.26,9.5,708,1,726,44,744,0,416,24,123,5,311,2,536
"7355",2003,"Djibouti","DJI",11.83,42.59,3,1,104,0,11,0,12,0,1,1,21,0,30
"7356",2003,"Dominica","DMA",15.41,-61.37,1,0,7,0,25,0,4,0,2,0,3,0,8
"7357",2003,"Dominican Republic","DOM",18.74,-70.16,395,49,536,27,1529,4,293,1,86,3,351,0,461
"7358",2003,"Ecuador","ECU",-1.83,-78.18,230,2,1186,4,2231,2,601,1,86,3,246,0,236
"7359",2003,"Egypt","EGY",26.82,30.8,164,50,16901,6,6763,2,1453,41,1075,66,1935,67,13725
"7360",2003,"El Salvador","SLV",13.79,-88.9,131,95,841,15,392,3,141,3,35,1,231,0,318
"7361",2003,"Estonia","EST",58.6,25.01,130,0,163,8,96,0,82,2,23,1,59,1,133
"7362",2003,"Ethiopia","ETH",9.15,40.49,368,61,10069,20,394,0,563,70,10,124,304,4,922
"7363",2003,"Fiji","FJI",-16.58,179.41,16,0,117,0,26,0,34,0,29,1,30,1,35
"7364",2003,"Finland","FIN",61.92,25.75,551,0,556,59,479,1,362,5,176,2,179,2,378
"7365",2003,"France","FRA",46.23,2.21,5475,62,7041,318,5801,0,5825,224,2041,18,2444,19,6485
"7366",2003,"French Polynesia","PYF",-17.68,-149.41,18,0,25,1,17,1,26,0,12,0,6,0,16
"7367",2003,"Gabon","GAB",-0.8,11.61,98,1,140,1,195,1,63,0,49,0,22,0,49
"7368",2003,"Gambia","GMB",13.44,-15.31,52,0,203,0,7,0,9,0,40,0,37,2,30
"7369",2003,"Georgia","GEO",42.32,43.36,61,NA,972,3,188,0,136,18,9,5,153,17,380
"7370",2003,"Germany","DEU",51.17,10.45,11308,5,8819,528,7554,0,6964,395,1164,48,4054,52,7444
"7371",2003,"Ghana","GHA",7.95,-1.02,449,146,1479,0,2549,0,250,16,450,54,141,4,598
"7372",2003,"Greece","GRC",39.07,21.82,608,35,1593,59,1664,23,910,131,236,6,387,1,3181
"7373",2003,"Grenada","GRD",12.26,-61.6,3,0,6,0,19,0,6,0,4,0,4,0,3
"7374",2003,"Guatemala","GTM",15.78,-90.23,94,91,1553,15,674,5,309,24,32,3,618,0,798
"7375",2003,"Guinea","GIN",9.95,-9.7,18,0,1116,9,1010,0,62,0,118,0,104,1,553
"7376",2003,"Guinea-Bissau","GNB",11.8,-15.18,25,0,192,0,67,0,20,3,2,0,10,0,22
"7377",2003,"Guyana","GUY",4.86,-58.93,15,0,108,1,40,0,28,0,31,2,29,1,59
"7378",2003,"Haiti","HTI",18.97,-72.29,43,51,884,27,714,0,138,NA,25,0,192,0,200
"7379",2003,"Honduras","HND",15.2,-86.24,118,71,867,15,488,1,205,2,19,1,278,0,286
"7380",2003,"Hungary","HUN",47.16,19.5,1163,9,1088,26,757,2,897,4,47,36,381,3,1105
"7381",2003,"Iceland","ISL",64.96,-19.02,19,0,21,3,31,0,25,0,26,0,15,0,16
"7382",2003,"India","IND",20.59,78.96,1809,4024,163169,53,39590,0,4459,1096,5202,2587,26437,674,72528
"7383",2003,"Indonesia","IDN",-0.79,113.92,165,301,37601,289,11282,4,2195,189,4579,216,3596,82,7406
"7384",2003,"Iran (Islamic Republic of)","IRN",32.43,53.69,1,201,13571,1,10931,0,1907,308,417,26,1826,56,11776
"7385",2003,"Iraq","IRQ",33.22,43.68,24,62,4235,0,1002,7,102,3,21,0,488,12,2473
"7386",2003,"Ireland","IRL",53.41,-8.24,716,5,501,10,541,NA,397,3,86,2,153,14,315
"7387",2003,"Israel","ISR",31.05,34.85,120,9,933,28,894,2,634,34,142,2,249,2,1428
"7388",2003,"Italy","ITA",41.87,12.57,4651,106,9336,327,7759,25,4996,345,1418,7,1813,6,10087
"7389",2003,"Jamaica","JAM",18.11,-77.3,66,3,254,0,408,1,165,0,66,8,149,0,205
"7390",2003,"Japan","JPN",36.2,138.25,6048,233,14621,435,6988,NA,5693,207,8300,174,3802,140,13627
"7391",2003,"Jordan","JOR",30.59,36.24,7,3,882,8,292,1,183,11,24,3,222,4,569
"7392",2003,"Kazakhstan","KAZ",48.02,66.92,333,NA,2457,8,242,1,720,3,37,1,420,22,2176
"7393",2003,"Kenya","KEN",-0.02,37.91,461,343,3990,4,1649,0,495,13,83,8,641,5,1667
"7394",2003,"Kiribati","KIR",-3.37,-168.73,1,NA,9,0,5,0,3,0,7,0,4,0,5
"7395",2003,"Kuwait","KWT",29.31,47.48,1,3,342,4,106,3,189,5,25,5,98,1,361
"7396",2003,"Kyrgyzstan","KGZ",41.2,74.77,54,18,847,1,144,0,178,6,6,0,73,3,664
"7397",2003,"Lao People's Democratic Republic","LAO",19.86,102.5,83,3,998,14,280,1,94,0,99,10,25,0,708
"7398",2003,"Latvia","LVA",56.88,24.6,174,NA,281,10,118,1,120,5,22,1,80,1,258
"7399",2003,"Lebanon","LBN",33.85,35.86,37,5,462,16,592,2,190,59,29,2,140,4,758
"7400",2003,"Lesotho","LSO",-29.61,28.23,46,8,441,0,35,NA,33,0,2,2,33,0,41
"7401",2003,"Liberia","LBR",6.43,-9.43,22,NA,267,1,166,0,26,2,14,0,15,0,121
"7402",2003,"Lithuania","LTU",55.17,23.88,330,NA,536,12,223,0,206,5,127,1,132,1,398
"7403",2003,"Luxembourg","LUX",49.82,6.13,85,0,43,6,107,0,46,0,13,0,20,0,41
"7404",2003,"Madagascar","MDG",-18.77,46.87,85,63,2130,54,788,0,222,4,116,7,120,0,366
"7405",2003,"Malawi","MWI",-13.25,34.3,173,49,1786,0,794,1,58,2,55,3,152,1,285
"7406",2003,"Malaysia","MYS",4.21,101.98,112,38,3632,0,1367,6,1193,51,1453,85,993,15,910
"7407",2003,"Maldives","MDV",3.2,73.22,2,0,35,1,20,0,5,2,40,1,10,0,19
"7408",2003,"Mali","MLI",17.57,-4,70,0,2126,2,324,0,246,5,106,4,151,9,626
"7409",2003,"Malta","MLT",35.94,14.38,19,1,65,2,42,0,32,2,12,0,22,1,76
"7410",2003,"Mauritania","MRT",21.01,-10.94,0,10,505,0,29,0,96,0,29,0,100,8,36
"7411",2003,"Mauritius","MUS",-20.35,57.55,39,1,191,1,53,1,49,0,23,2,46,1,97
"7412",2003,"Mexico","MEX",23.63,-102.55,5453,1174,18050,167,12068,0,6049,228,1076,122,5448,0,7212
"7413",2003,"Mongolia","MNG",46.86,103.85,33,0,327,1,42,0,174,2,1,0,29,2,69
"7414",2003,"Montenegro","MNE",42.71,19.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7415",2003,"Morocco","MAR",31.79,-7.09,108,15,7640,24,1971,0,661,70,314,45,1077,45,3671
"7416",2003,"Mozambique","MOZ",-18.67,35.53,78,76,1864,2,369,0,169,15,92,0,169,13,182
"7417",2003,"Myanmar","MMR",21.91,95.96,28,94,7001,8,1471,1,764,58,1016,69,667,24,3498
"7418",2003,"Namibia","NAM",-22.96,18.49,93,0,251,1,48,0,67,1,28,2,43,1,41
"7419",2003,"Nepal","NPL",28.39,84.12,29,23,4530,0,938,0,252,32,37,114,122,7,1759
"7420",2003,"Netherlands","NLD",52.13,5.29,1641,7,1231,162,2146,NA,1082,115,305,21,773,20,1298
"7421",2003,"New Caledonia","NCL",-20.9,165.62,15,0,22,1,16,0,15,1,5,0,5,0,11
"7422",2003,"New Zealand","NZL",-40.9,174.89,361,7,370,13,436,NA,433,10,105,2,250,2,474
"7423",2003,"Nicaragua","NIC",12.87,-85.21,71,82,735,1,174,4,99,0,14,0,196,0,36
"7424",2003,"Niger","NER",17.61,8.08,6,9,2497,1,221,0,274,4,42,7,77,5,764
"7425",2003,"Nigeria","NGA",9.08,8.68,9277,2,17964,8,9431,4,1202,592,1234,178,1377,9,8293
"7426",2003,"Norway","NOR",60.47,8.47,326,1,570,42,568,0,284,13,217,2,196,2,342
"7427",2003,"Oman","OMN",21.51,55.92,8,0,255,4,413,1,126,3,65,5,68,7,297
"7428",2003,"Pakistan","PAK",30.38,69.35,17,137,21026,0,4766,2,1846,97,292,160,3958,106,4385
"7429",2003,"Panama","PAN",8.54,-80.78,166,7,409,6,264,3,172,1,40,1,92,0,91
"7430",2003,"Paraguay","PRY",-23.44,-58.44,312,58,501,3,520,1,353,0,25,0,148,81,298
"7431",2003,"Peru","PER",-9.19,-75.02,755,31,3164,52,2419,2,468,4,538,87,566,6,1255
"7432",2003,"Philippines","PHL",12.88,121.77,1240,75,11815,118,7869,6,2534,114,2512,30,2300,1,5256
"7433",2003,"Poland","POL",51.92,19.15,3361,20,5833,115,1867,0,2873,30,336,9,1761,27,4697
"7434",2003,"Portugal","PRT",39.4,-8.22,1273,26,1344,42,1123,9,866,63,551,2,342,0,1633
"7435",2003,"Republic of Korea","QAT",35.91,127.77,3304,62,6842,81,3032,NA,2475,100,2453,33,1753,2,10084
"7436",2003,"Republic of Moldova","MDA",47.41,28.37,117,NA,695,1,196,0,91,10,30,0,116,1,385
"7437",2003,"Romania","ROU",45.94,24.97,1896,36,4051,47,1520,1,1320,19,86,42,598,1,4263
"7438",2003,"Russian Federation","RUS",61.52,105.32,9845,NA,21892,320,6840,13,7498,72,2507,21,6439,169,13966
"7439",2003,"Rwanda","RWA",-1.94,29.87,114,225,303,1,2525,0,47,0,9,2,18,0,306
"7440",2003,"Saint Kitts and Nevis","KNA",17.36,-62.78,2,0,4,0,5,0,4,0,1,0,2,0,2
"7441",2003,"Saint Lucia","LCA",13.91,-60.98,8,0,16,0,26,0,15,0,5,0,6,0,5
"7442",2003,"Saint Vincent and the Grenadines","VCT",12.98,-61.29,3,0,11,0,15,0,9,0,2,0,5,0,7
"7443",2003,"Samoa","WSM",-13.76,-172.1,3,NA,13,2,30,0,14,0,9,0,5,0,2
"7444",2003,"Sao Tome and Principe","STP",0.19,6.61,5,0,14,0,23,0,2,0,4,0,3,0,7
"7445",2003,"Saudi Arabia","SAU",23.89,45.08,1,3,3629,28,2299,10,1134,31,166,49,714,23,2280
"7446",2003,"Senegal","SEN",14.5,-14.45,42,1,1706,3,174,0,131,14,306,6,140,6,660
"7447",2003,"Serbia","SRB",44.02,21.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7448",2003,"Sierra Leone","SLE",8.46,-11.78,223,1,522,5,175,0,24,6,93,4,27,0,222
"7449",2003,"Slovakia","SVK",48.67,19.7,558,2,676,19,321,2,350,10,39,2,169,1,395
"7450",2003,"Slovenia","SVN",46.15,15,162,2,274,12,281,0,185,7,17,2,40,0,154
"7451",2003,"Solomon Islands","SLB",-9.65,160.16,3,0,39,0,20,0,4,0,14,0,4,0,8
"7452",2003,"South Africa","ZAF",-30.56,22.94,3218,151,8614,19,1933,2,1970,16,332,18,1493,21,2005
"7453",2003,"Spain","ESP",40.46,-3.75,4970,60,4058,134,4478,NA,4974,323,1840,12,1253,5,6515
"7454",2003,"Sri Lanka","LKA",7.87,80.77,48,26,2837,9,656,1,127,13,435,71,559,15,587
"7455",2003,"Sudan","SDN",12.86,30.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7456",2003,"Suriname","SUR",3.92,-56.03,23,0,60,0,30,0,18,0,8,1,24,0,27
"7457",2003,"Swaziland","SWZ",-26.52,31.47,85,3,148,3,73,0,39,3,10,0,39,1,25
"7458",2003,"Sweden","SWE",60.13,18.64,685,2,919,87,1029,0,684,20,290,4,374,3,703
"7459",2003,"Switzerland","CHE",46.82,8.23,762,2,800,49,584,0,528,60,115,5,414,2,693
"7460",2003,"Tajikistan","TJK",38.86,71.28,6,2,1037,0,33,NA,63,6,1,0,88,5,598
"7461",2003,"Thailand","THA",15.87,100.99,2219,128,8343,23,7948,10,1780,48,1988,318,2052,43,3032
"7462",2003,"The former Yugoslav Republic of Macedonia","THA",41.61,21.75,88,13,266,8,193,0,77,6,10,4,76,1,323
"7463",2003,"Timor-Leste","TLS",-8.87,125.73,4,5,142,0,12,0,38,0,4,0,6,0,25
"7464",2003,"Togo","TGO",8.62,0.82,68,37,647,3,61,0,51,0,44,3,29,0,158
"7465",2003,"Trinidad and Tobago","TTO",10.69,-61.22,31,1,147,2,96,2,68,2,23,1,76,0,43
"7466",2003,"Tunisia","TUN",33.89,9.54,67,8,2016,7,839,0,249,43,110,19,351,9,1941
"7467",2003,"Turkey","TUR",38.96,35.24,833,191,15530,29,7716,4,1467,404,448,66,1743,150,16463
"7468",2003,"Turkmenistan","TKM",38.97,59.56,53,NA,973,0,260,0,210,2,15,0,45,2,614
"7469",2003,"Uganda","UGA",1.37,32.29,3430,454,1664,41,5050,0,329,0,186,8,236,3,643
"7470",2003,"Ukraine","UKR",48.38,31.17,2139,NA,7573,44,1732,2,1635,75,619,5,2156,18,5505
"7471",2003,"United Arab Emirates","ARE",23.42,53.85,NA,4,527,9,402,4,337,16,88,16,129,7,514
"7472",2003,"United Kingdom","GBR",55.38,-3.44,7394,10,6855,146,6928,18,4969,117,1175,39,2418,119,5531
"7473",2003,"United Republic of Tanzania","TZA",-6.37,34.89,1341,304,3849,6,2193,0,318,16,281,17,328,6,1197
"7474",2003,"United States of America","USA",37.09,-95.71,29627,860,32131,1172,33495,NA,36074,967,7017,223,20513,146,37102
"7475",2003,"Uruguay","URY",-32.52,-55.77,171,4,489,3,252,0,197,0,23,1,120,28,192
"7476",2003,"Uzbekistan","UZB",41.38,64.59,166,0,4650,0,832,0,579,32,6,3,115,3,3366
"7477",2003,"Vanuatu","VUT",-15.38,166.96,0,NA,19,0,19,0,7,0,6,0,3,0,11
"7478",2003,"Venezuela (Bolivarian Republic of)","VEN",6.42,-66.59,1889,147,3306,51,2011,6,1246,3,460,2,889,1,1322
"7479",2003,"Viet Nam","VNM",14.06,108.28,864,137,14194,1,4800,4,2472,272,1963,101,1063,46,6884
"7480",2003,"Yemen","YEM",15.55,48.52,9,6,2862,9,763,1,333,10,160,5,490,11,671
"7481",2003,"Zambia","ZMB",-13.13,27.85,304,10,1521,1,111,0,152,0,77,4,131,0,262
"7482",2003,"Zimbabwe","ZWE",-19.02,29.15,284,47,1776,4,182,0,206,1,14,9,347,9,153
"7483",2004,"Afghanistan","AFG",33.94,67.71,5,NA,4101,0,519,1,329,11,1,0,136,29,633
"7484",2004,"Albania","ALB",41.15,20.17,70,15,483,4,303,0,128,9,15,0,65,0,593
"7485",2004,"Algeria","DZA",28.03,1.66,115,55,7251,130,2077,2,694,51,142,15,1030,8,3902
"7486",2004,"Angola","AGO",-11.2,17.87,506,98,1308,1,785,1,306,1,213,0,229,0,375
"7487",2004,"Antigua and Barbuda","ATG",17.06,-61.8,2,0,6,0,13,0,6,0,4,0,3,0,3
"7488",2004,"Argentina","ARG",-38.42,-63.62,2436,6,4481,40,3243,NA,3343,14,262,8,1833,229,2558
"7489",2004,"Armenia","ARM",40.07,45.04,24,NA,506,7,142,0,81,2,1,0,94,0,659
"7490",2004,"Australia","AUS",-25.27,133.78,2236,2,1708,70,2044,4,2178,112,558,7,947,15,2032
"7491",2004,"Austria","AUT",47.52,14.55,1182,3,915,62,1156,0,780,57,99,6,389,1,836
"7492",2004,"Azerbaijan","AZE",40.14,47.58,228,0,1816,1,349,1,153,10,14,0,132,4,1315
"7493",2004,"Bahamas","AZE",25.03,-77.4,10,0,24,0,105,0,32,0,11,0,15,0,32
"7494",2004,"Bangladesh","BGD",23.68,90.36,2,38,27739,1,1876,3,511,52,2053,306,1130,46,2275
"7495",2004,"Barbados","BRB",13.19,-59.54,9,0,27,1,25,0,17,1,10,0,15,0,19
"7496",2004,"Belarus","BLR",53.71,27.95,382,NA,1264,6,512,0,574,20,150,1,342,2,1166
"7497",2004,"Belgium","BEL",50.5,4.47,1260,6,1207,88,905,NA,819,61,255,12,558,3,1304
"7498",2004,"Belize","BLZ",17.19,-88.5,4,3,35,1,58,0,14,2,4,0,12,0,12
"7499",2004,"Benin","BEN",9.31,2.32,100,77,929,0,228,0,113,2,70,15,28,0,363
"7500",2004,"Bermuda","BMU",32.32,-64.76,5,0,4,0,6,0,5,0,3,0,3,0,8
"7501",2004,"Bolivia (Plurinational State of)","BOL",-16.29,-63.59,219,1,1034,22,655,2,460,72,14,1,250,2,432
"7502",2004,"Bosnia and Herzegovina","BIH",43.92,17.68,244,20,738,23,408,2,73,7,24,31,63,0,756
"7503",2004,"Botswana","BWA",-22.33,24.68,104,3,196,1,71,0,49,2,5,2,53,0,49
"7504",2004,"Brazil","BRA",-14.24,-51.93,9755,2794,21241,650,19231,0,14943,44,1124,32,7719,358,8211
"7505",2004,"Brunei Darussalam","BRN",4.54,114.73,0,0,50,1,32,0,25,1,15,2,16,0,30
"7506",2004,"Bulgaria","BGR",42.73,25.49,527,18,1126,26,321,1,392,7,29,2,243,0,835
"7507",2004,"Burkina Faso","BFA",12.24,-1.56,2739,0,2665,1,78,0,221,10,24,17,49,1,406
"7508",2004,"Cabo Verde","CPV",16,-24.01,16,2,60,1,28,1,14,0,8,1,12,0,38
"7509",2004,"Cambodia","KHM",12.57,104.99,93,30,2162,0,315,2,210,3,280,12,302,0,454
"7510",2004,"Cameroon","CMR",7.37,12.35,1020,160,1758,4,1432,1,295,37,263,16,173,4,1324
"7511",2004,"Canada","CAN",56.13,-106.35,3250,24,3778,172,3847,22,3182,124,771,27,1732,16,3906
"7512",2004,"Central African Republic","CAF",6.61,20.94,75,0,193,4,186,0,129,0,25,0,40,0,86
"7513",2004,"Chad","TCD",15.45,18.73,20,63,1257,0,94,0,126,0,60,0,81,0,105
"7514",2004,"Chile","CHL",-35.68,-71.54,688,40,2286,10,926,0,1118,10,259,1,705,26,1700
"7515",2004,"China, Hong Kong SAR","CHN",22.4,114.11,169,9,737,9,527,0,874,65,469,5,245,10,663
"7516",2004,"China, Macao SAR","CHN",22.2,113.54,20,1,47,1,31,0,43,1,24,0,15,1,42
"7517",2004,"China, mainland","CHN",35.86,104.2,39583,200,201977,7,72824,13,61243,1388,34329,295,7993,532,360767
"7518",2004,"China, Taiwan Province of","CHN",23.7,120.96,602,38,2384,13,2782,9,1809,174,633,45,598,37,2847
"7519",2004,"Colombia","COL",4.57,-74.3,1749,130,4247,75,5197,5,1572,2,221,21,2699,3,1551
"7520",2004,"Congo","COD",-0.23,15.83,76,7,215,1,203,1,70,0,80,0,52,0,160
"7521",2004,"Costa Rica","CRI",9.75,-83.75,86,43,444,16,355,2,177,2,34,2,235,1,195
"7522",2004,"Côte d'Ivoire","CIV",7.54,-5.55,786,23,1809,37,1419,0,242,82,231,27,170,1,619
"7523",2004,"Croatia","HRV",45.1,15.2,559,6,515,24,359,NA,216,14,60,1,285,0,316
"7524",2004,"Cuba","CUB",21.52,-77.78,295,217,1635,16,2071,0,384,0,108,1,698,0,1778
"7525",2004,"Cyprus","CYP",35.13,33.43,56,2,74,4,96,1,82,4,18,0,42,0,126
"7526",2004,"Czechia","CZE",49.82,15.47,1845,3,1259,31,754,3,890,19,99,9,560,3,715
"7527",2004,"Democratic People's Republic of Korea","KOR",40.34,127.51,192,297,3627,2,1399,NA,339,14,151,0,72,NA,3524
"7528",2004,"Denmark","DNK",56.26,9.5,667,1,697,50,729,0,390,26,125,6,313,3,554
"7529",2004,"Djibouti","DJI",11.83,42.59,4,1,110,0,7,0,13,0,2,0,20,0,25
"7530",2004,"Dominica","DMA",15.41,-61.37,2,0,6,0,25,0,5,0,2,0,3,0,8
"7531",2004,"Dominican Republic","DOM",18.74,-70.16,405,44,618,33,1335,4,365,1,86,4,356,0,451
"7532",2004,"Ecuador","ECU",-1.83,-78.18,252,2,1169,0,2274,2,603,1,85,5,244,0,307
"7533",2004,"Egypt","EGY",26.82,30.8,260,32,16900,6,7046,4,1534,39,1127,69,1957,1,14040
"7534",2004,"El Salvador","SLV",13.79,-88.9,147,88,854,15,400,4,153,3,36,1,229,0,342
"7535",2004,"Estonia","EST",58.6,25.01,162,0,157,8,101,0,79,3,18,1,70,1,111
"7536",2004,"Ethiopia","ETH",9.15,40.49,413,126,10121,25,420,0,575,66,10,128,417,3,1107
"7537",2004,"Fiji","FJI",-16.58,179.41,22,0,110,0,27,0,36,0,30,1,31,1,38
"7538",2004,"Finland","FIN",61.92,25.75,593,0,561,62,501,1,373,5,179,2,182,2,393
"7539",2004,"France","FRA",46.23,2.21,5639,53,7205,299,6557,0,5561,233,2015,18,2511,18,6842
"7540",2004,"French Polynesia","PYF",-17.68,-149.41,17,0,26,1,16,1,27,0,12,0,6,0,16
"7541",2004,"Gabon","GAB",-0.8,11.61,100,1,144,1,196,2,75,0,53,0,22,0,58
"7542",2004,"Gambia","GMB",13.44,-15.31,52,0,202,1,8,0,14,0,36,0,41,4,55
"7543",2004,"Georgia","GEO",42.32,43.36,66,NA,939,5,175,0,134,7,23,1,170,14,382
"7544",2004,"Germany","DEU",51.17,10.45,11326,8,8960,592,7064,0,6930,458,1122,50,4131,71,7637
"7545",2004,"Ghana","GHA",7.95,-1.02,437,143,1550,1,2681,0,250,21,642,60,173,10,799
"7546",2004,"Greece","GRC",39.07,21.82,725,31,1620,54,2041,23,856,133,222,5,403,1,3337
"7547",2004,"Grenada","GRD",12.26,-61.6,3,0,6,0,16,0,6,0,4,0,4,0,4
"7548",2004,"Guatemala","GTM",15.78,-90.23,83,90,1588,48,713,5,327,24,19,3,615,0,681
"7549",2004,"Guinea","GIN",9.95,-9.7,14,0,1104,9,1037,0,66,1,89,0,110,1,588
"7550",2004,"Guinea-Bissau","GNB",11.8,-15.18,34,0,192,0,71,0,20,4,2,0,15,0,24
"7551",2004,"Guyana","GUY",4.86,-58.93,16,0,107,1,31,0,29,1,29,2,30,0,48
"7552",2004,"Haiti","HTI",18.97,-72.29,83,52,854,26,726,0,122,NA,28,0,203,0,208
"7553",2004,"Honduras","HND",15.2,-86.24,114,73,883,15,487,1,218,2,17,1,281,0,288
"7554",2004,"Hungary","HUN",47.16,19.5,1146,9,1097,21,856,2,914,4,51,52,382,3,1223
"7555",2004,"Iceland","ISL",64.96,-19.02,24,0,21,3,31,0,25,1,27,0,15,0,18
"7556",2004,"India","IND",20.59,78.96,1520,2635,165749,88,41563,0,4645,1147,5327,2454,22183,726,60491
"7557",2004,"Indonesia","IDN",-0.79,113.92,157,273,38291,257,12864,4,2329,165,4690,223,3627,69,7859
"7558",2004,"Iran (Islamic Republic of)","IRN",32.43,53.69,1,208,13718,2,10828,0,2017,299,421,28,1886,44,12866
"7559",2004,"Iraq","IRQ",33.22,43.68,96,64,4290,0,592,10,151,6,35,0,726,32,3546
"7560",2004,"Ireland","IRL",53.41,-8.24,717,5,510,13,494,NA,416,4,95,3,154,10,307
"7561",2004,"Israel","ISR",31.05,34.85,127,6,991,27,1095,1,653,33,151,3,177,1,1522
"7562",2004,"Italy","ITA",41.87,12.57,4571,102,9303,321,9020,28,4990,400,1404,9,1873,6,11500
"7563",2004,"Jamaica","JAM",18.11,-77.3,67,5,263,1,396,2,167,1,67,7,133,0,175
"7564",2004,"Japan","JPN",36.2,138.25,5943,224,14542,467,7304,NA,5616,218,7847,175,3815,158,13368
"7565",2004,"Jordan","JOR",30.59,36.24,9,2,776,12,313,0,211,9,29,4,255,5,639
"7566",2004,"Kazakhstan","KAZ",48.02,66.92,418,NA,2276,7,363,1,773,4,38,1,500,30,2285
"7567",2004,"Kenya","KEN",-0.02,37.91,400,329,3969,5,1896,0,506,10,101,10,658,4,1334
"7568",2004,"Kiribati","KIR",-3.37,-168.73,1,NA,9,0,6,0,3,0,7,0,4,0,5
"7569",2004,"Kuwait","KWT",29.31,47.48,0,1,363,4,116,5,228,4,23,5,94,3,404
"7570",2004,"Kyrgyzstan","KGZ",41.2,74.77,67,4,870,1,185,0,181,7,7,0,104,3,665
"7571",2004,"Lao People's Democratic Republic","LAO",19.86,102.5,87,2,1021,11,340,0,97,0,100,9,23,0,681
"7572",2004,"Latvia","LVA",56.88,24.6,149,NA,268,10,118,1,125,6,30,1,83,1,246
"7573",2004,"Lebanon","LBN",33.85,35.86,48,4,491,20,564,2,196,54,36,3,148,3,800
"7574",2004,"Lesotho","LSO",-29.61,28.23,48,8,446,0,34,NA,34,0,1,2,33,0,42
"7575",2004,"Liberia","LBR",6.43,-9.43,23,NA,269,2,167,0,35,3,16,0,17,0,132
"7576",2004,"Lithuania","LTU",55.17,23.88,338,NA,535,15,186,1,236,5,140,2,129,1,355
"7577",2004,"Luxembourg","LUX",49.82,6.13,83,0,43,6,94,0,47,0,12,0,20,0,38
"7578",2004,"Madagascar","MDG",-18.77,46.87,83,64,2213,53,807,0,226,3,118,10,123,0,377
"7579",2004,"Malawi","MWI",-13.25,34.3,177,53,1856,0,844,0,63,0,59,4,157,1,292
"7580",2004,"Malaysia","MYS",4.21,101.98,117,39,3957,1,1388,8,1264,54,1359,121,914,17,893
"7581",2004,"Maldives","MDV",3.2,73.22,2,0,34,1,29,0,6,2,37,1,11,0,20
"7582",2004,"Mali","MLI",17.57,-4,72,0,2217,1,360,2,236,9,108,4,150,11,607
"7583",2004,"Malta","MLT",35.94,14.38,26,1,62,1,44,0,34,2,12,0,23,1,89
"7584",2004,"Mauritania","MRT",21.01,-10.94,0,7,470,0,31,0,97,0,31,0,105,9,43
"7585",2004,"Mauritius","MUS",-20.35,57.55,39,1,199,1,54,1,53,0,24,3,46,1,101
"7586",2004,"Mexico","MEX",23.63,-102.55,5543,1171,17988,180,12472,0,6237,229,1114,132,5439,0,7230
"7587",2004,"Mongolia","MNG",46.86,103.85,33,0,324,1,40,0,185,1,0,0,30,2,69
"7588",2004,"Montenegro","MNE",42.71,19.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7589",2004,"Morocco","MAR",31.79,-7.09,110,19,7898,23,2057,0,660,62,318,39,1113,45,4612
"7590",2004,"Mozambique","MOZ",-18.67,35.53,102,74,1934,1,373,0,186,16,91,1,174,16,210
"7591",2004,"Myanmar","MMR",21.91,95.96,32,110,6822,10,1617,1,897,62,1377,67,684,26,3742
"7592",2004,"Namibia","NAM",-22.96,18.49,87,0,243,1,56,0,67,1,28,1,43,0,46
"7593",2004,"Nepal","NPL",28.39,84.12,31,25,4696,1,993,2,257,30,40,113,126,8,1877
"7594",2004,"Netherlands","NLD",52.13,5.29,1632,7,1233,146,2093,NA,1273,91,330,21,771,18,1545
"7595",2004,"New Caledonia","NCL",-20.9,165.62,16,0,21,1,19,0,17,1,5,0,6,0,10
"7596",2004,"New Zealand","NZL",-40.9,174.89,362,8,380,15,463,NA,445,12,110,2,245,2,565
"7597",2004,"Nicaragua","NIC",12.87,-85.21,81,83,751,0,178,4,106,0,14,0,197,0,46
"7598",2004,"Niger","NER",17.61,8.08,6,10,2653,1,245,0,293,4,43,8,91,6,610
